timestamp,value
2026-04-29 20:10:06+00,0
2026-04-29 20:10:16+00,0
2026-04-29 20:10:26+00,0
2026-04-29 20:10:36+00,0
2026-04-29 20:10:46+00,0
2026-04-29 20:10:56+00,0
2026-04-29 20:11:06+00,0
2026-04-29 20:11:16+00,0
2026-04-29 20:11:26+00,0
2026-04-29 20:11:36+00,0
2026-04-29 20:11:46+00,0
2026-04-29 20:11:56+00,0
2026-04-29 20:12:06+00,0
2026-04-29 20:12:16+00,0
2026-04-29 20:12:26+00,0
2026-04-29 20:12:36+00,0
2026-04-29 20:12:46+00,0
2026-04-29 20:12:56+00,0
2026-04-29 20:13:06+00,0
2026-04-29 20:13:16+00,0
2026-04-29 20:13:26+00,0
2026-04-29 20:13:36+00,0
2026-04-29 20:13:46+00,0
2026-04-29 20:13:56+00,0
2026-04-29 20:14:06+00,0
2026-04-29 20:14:16+00,0
2026-04-29 20:14:27+00,0
2026-04-29 20:14:36+00,0
2026-04-29 20:14:46+00,0
2026-04-29 20:14:56+00,0
2026-04-29 20:15:06+00,0
2026-04-29 20:15:16+00,0
2026-04-29 20:15:26+00,0
2026-04-29 20:15:36+00,0
2026-04-29 20:15:46+00,0
2026-04-29 20:15:56+00,0
2026-04-29 20:16:06+00,0
2026-04-29 20:16:16+00,0
2026-04-29 20:16:26+00,0
2026-04-29 20:16:36+00,0
2026-04-29 20:16:46+00,0
2026-04-29 20:16:56+00,0
2026-04-29 20:17:06+00,0
2026-04-29 20:17:16+00,0
2026-04-29 20:17:26+00,0
2026-04-29 20:17:36+00,0
2026-04-29 20:17:46+00,0
2026-04-29 20:17:56+00,0
2026-04-29 20:18:06+00,0
2026-04-29 20:18:16+00,0
2026-04-29 20:18:26+00,0
2026-04-29 20:18:36+00,0
2026-04-29 20:18:46+00,0
2026-04-29 20:18:56+00,0
2026-04-29 20:19:06+00,0
2026-04-29 20:19:16+00,0
2026-04-29 20:19:26+00,0
2026-04-29 20:19:36+00,0
2026-04-29 20:19:46+00,0
2026-04-29 20:19:56+00,0
2026-04-29 20:20:06+00,0
2026-04-29 20:20:16+00,0
2026-04-29 20:20:26+00,0
2026-04-29 20:20:36+00,0
2026-04-29 20:20:46+00,0
2026-04-29 20:20:56+00,0
2026-04-29 20:21:06+00,0
2026-04-29 20:21:16+00,0
2026-04-29 20:21:26+00,0
2026-04-29 20:21:36+00,0
2026-04-29 20:21:46+00,0
2026-04-29 20:21:56+00,0
2026-04-29 20:22:06+00,0
2026-04-29 20:22:16+00,0
2026-04-29 20:22:26+00,0
2026-04-29 20:22:36+00,0
2026-04-29 20:22:46+00,0
2026-04-29 20:22:56+00,0
2026-04-29 20:23:06+00,0
2026-04-29 20:23:16+00,0
2026-04-29 20:23:26+00,0
2026-04-29 20:23:36+00,0
2026-04-29 20:23:46+00,0
2026-04-29 20:23:56+00,0
2026-04-29 20:24:06+00,0
2026-04-29 20:24:16+00,0
2026-04-29 20:24:26+00,0
2026-04-29 20:24:36+00,0
2026-04-29 20:24:46+00,0
2026-04-29 20:24:56+00,0
2026-04-29 20:25:06+00,0
2026-04-29 20:25:16+00,0
2026-04-29 20:25:26+00,0
2026-04-29 20:25:36+00,0
2026-04-29 20:25:46+00,0
2026-04-29 20:25:56+00,0
2026-04-29 20:26:06+00,0
2026-04-29 20:26:16+00,0
2026-04-29 20:26:26+00,0
2026-04-29 20:26:36+00,0
2026-04-29 20:40:06+00,0
2026-04-29 20:40:16+00,0
2026-04-29 20:40:26+00,0
2026-04-29 20:40:36+00,0
2026-04-29 20:40:46+00,0
2026-04-29 20:40:56+00,0
2026-04-29 20:41:06+00,0
2026-04-29 20:41:16+00,0
2026-04-29 20:41:26+00,0
2026-04-29 20:41:36+00,0
2026-04-29 20:41:46+00,0
2026-04-29 20:41:56+00,0
2026-04-29 20:42:06+00,0
2026-04-29 20:42:16+00,0
2026-04-29 20:42:26+00,0
2026-04-29 20:42:36+00,0
2026-04-29 20:42:46+00,0
2026-04-29 20:42:56+00,0
2026-04-29 20:43:06+00,0
2026-04-29 20:43:16+00,0
2026-04-29 20:43:26+00,0
2026-04-29 20:43:36+00,0
2026-04-29 20:43:46+00,0
2026-04-29 20:43:56+00,0
2026-04-29 20:44:06+00,0
2026-04-29 20:44:16+00,0
2026-04-29 20:44:26+00,0
2026-04-29 20:44:36+00,0
2026-04-29 20:44:46+00,0
2026-04-29 20:44:56+00,0
2026-04-29 20:45:06+00,0
2026-04-29 20:45:16+00,0
2026-04-29 20:45:26+00,0
2026-04-29 20:45:36+00,0
2026-04-29 20:45:46+00,0
2026-04-29 20:45:56+00,0
2026-04-29 20:46:06+00,0
2026-04-29 20:46:16+00,0
2026-04-29 20:46:26+00,0
2026-04-29 20:46:36+00,0
2026-04-29 20:46:46+00,0
2026-04-29 20:46:56+00,0
