timestamp,value
2026-04-29 20:10:14+00,1178189824
2026-04-29 20:10:44+00,1178189824
2026-04-29 20:11:14+00,1178189824
2026-04-29 20:11:44+00,1178189824
2026-04-29 20:12:14+00,1179398144
2026-04-29 20:12:44+00,1143230464
2026-04-29 20:13:14+00,1149026304
2026-04-29 20:13:44+00,1147613184
2026-04-29 20:14:14+00,1159532544
2026-04-29 20:14:44+00,1168592896
2026-04-29 20:15:14+00,1168592896
2026-04-29 20:15:44+00,1172627456
2026-04-29 20:16:14+00,1172627456
2026-04-29 20:16:44+00,1174433792
2026-04-29 20:17:14+00,1165168640
2026-04-29 20:17:44+00,1149984768
2026-04-29 20:18:14+00,1149984768
2026-04-29 20:18:44+00,1149984768
2026-04-29 20:19:14+00,1149984768
2026-04-29 20:19:44+00,1149984768
2026-04-29 20:20:14+00,1149984768
2026-04-29 20:20:44+00,1150242816
2026-04-29 20:21:14+00,1150242816
2026-04-29 20:21:44+00,1150472192
2026-04-29 20:22:14+00,1150472192
2026-04-29 20:22:44+00,1150472192
2026-04-29 20:23:14+00,1152876544
2026-04-29 20:23:44+00,1154682880
2026-04-29 20:24:14+00,1154682880
2026-04-29 20:24:44+00,1154682880
2026-04-29 20:25:14+00,1154682880
2026-04-29 20:25:44+00,1154682880
2026-04-29 20:26:14+00,1154682880
2026-04-29 20:40:05+00,1154682880
2026-04-29 20:40:14+00,1155457024
2026-04-29 20:40:44+00,1155715072
2026-04-29 20:41:14+00,1155710976
2026-04-29 20:41:44+00,1155710976
2026-04-29 20:42:14+00,1155710976
2026-04-29 20:42:44+00,1155710976
2026-04-29 20:43:14+00,1155710976
2026-04-29 20:43:44+00,1155710976
2026-04-29 20:44:14+00,1148186624
2026-04-29 20:44:44+00,1155928064
2026-04-29 20:45:14+00,1148403712
2026-04-29 20:45:44+00,1155887104
2026-04-29 20:46:14+00,1155887104
2026-04-29 20:46:44+00,1155887104
2026-04-29 20:47:14+00,1148878848
2026-04-29 20:47:44+00,1154297856
2026-04-29 20:48:14+00,1154297856
2026-04-29 20:48:44+00,1154297856
2026-04-29 20:49:14+00,1154297856
2026-04-29 20:49:44+00,1154297856
2026-04-29 20:50:14+00,1154297856
2026-04-29 20:50:44+00,1154297856
2026-04-29 20:51:14+00,1154297856
2026-04-29 20:51:44+00,1154297856
2026-04-29 20:52:14+00,1154297856
2026-04-29 20:52:44+00,1154297856
2026-04-29 20:53:14+00,1154297856
2026-04-29 20:53:44+00,1154297856
2026-04-29 20:54:14+00,1154297856
2026-04-29 21:05:45+00,1189908480
2026-04-29 21:06:14+00,1194254336
2026-04-29 21:06:44+00,1194770432
2026-04-29 21:07:14+00,1194770432
2026-04-29 21:07:44+00,1194766336
2026-04-29 21:08:14+00,1187237888
2026-04-29 21:08:44+00,1187495936
2026-04-29 21:09:14+00,1187495936
2026-04-29 21:09:44+00,1187495936
2026-04-29 21:10:14+00,1187495936
2026-04-29 21:10:45+00,1187500032
2026-04-29 21:11:14+00,1180491776
2026-04-29 21:11:44+00,1180491776
2026-04-29 21:12:14+00,1180491776
2026-04-29 21:12:44+00,1180491776
2026-04-29 21:13:14+00,1180491776
2026-04-29 21:13:44+00,1180491776
2026-04-29 21:14:14+00,1180491776
2026-04-29 21:14:44+00,1180491776
2026-04-29 21:15:14+00,1180491776
2026-04-29 21:15:44+00,1180491776
2026-04-29 21:16:14+00,1180491776
2026-04-29 21:16:45+00,1180491776
2026-04-29 21:17:14+00,1180491776
2026-04-29 21:17:44+00,1193193472
2026-04-29 21:18:14+00,1186185216
2026-04-29 21:18:44+00,1186185216
2026-04-29 21:19:14+00,1186185216
2026-04-29 21:19:44+00,1186185216
2026-04-29 21:20:14+00,1192857600
2026-04-29 21:20:44+00,1192857600
2026-04-29 21:21:14+00,1192857600
2026-04-29 21:21:44+00,1192857600
2026-04-29 21:22:14+00,1192857600
2026-04-29 21:22:44+00,1192857600
2026-04-29 21:23:14+00,1192857600
2026-04-29 21:23:44+00,1192857600
2026-04-29 21:24:14+00,1192861696
2026-04-29 21:24:44+00,1192861696
2026-04-29 21:25:14+00,1186111488
2026-04-29 21:25:44+00,1186111488
2026-04-29 21:26:14+00,1186111488
2026-04-29 21:26:44+00,1186111488
2026-04-29 21:27:14+00,1186111488
2026-04-29 21:27:44+00,1186111488
2026-04-29 21:28:14+00,1186111488
2026-04-29 21:28:44+00,1186111488
2026-04-29 21:29:14+00,1186111488
2026-04-29 21:29:44+00,1186111488
2026-04-29 21:30:15+00,1186107392
2026-04-29 21:30:44+00,1186107392
2026-04-29 21:31:14+00,1186107392
2026-04-29 21:31:44+00,1186107392
2026-04-29 21:32:14+00,1186107392
2026-04-29 21:32:44+00,1186107392
2026-04-29 21:33:14+00,1186107392
2026-04-29 21:33:44+00,1186107392
2026-04-29 21:34:14+00,1186107392
