timestamp,value
2026-04-29 21:26:48+00,1365
2026-04-29 21:26:53+00,1601
2026-04-29 21:26:58+00,1887
2026-04-29 21:27:03+00,1506
2026-04-29 21:27:08+00,1100
2026-04-29 21:27:13+00,1261
2026-04-29 21:27:18+00,1403
2026-04-29 21:27:23+00,1503
2026-04-29 21:27:28+00,1612
2026-04-29 21:27:33+00,1597
2026-04-29 21:27:38+00,1452
2026-04-29 21:27:43+00,1673
2026-04-29 21:27:48+00,1539
2026-04-29 21:27:53+00,2018
2026-04-29 21:27:58+00,1947
2026-04-29 21:28:03+00,1457
2026-04-29 21:28:08+00,1124
2026-04-29 21:28:13+00,1349
2026-04-29 21:28:18+00,1298
2026-04-29 21:28:23+00,1401
2026-04-29 21:28:28+00,1624
2026-04-29 21:28:33+00,1544
2026-04-29 21:28:38+00,1341
2026-04-29 21:28:43+00,1675
2026-04-29 21:28:48+00,1390
2026-04-29 21:28:53+00,1651
2026-04-29 21:28:58+00,1887
2026-04-29 21:29:03+00,1397
2026-04-29 21:29:08+00,1152
2026-04-29 21:29:13+00,1390
2026-04-29 21:29:18+00,1278
2026-04-29 21:29:23+00,1474
2026-04-29 21:29:28+00,1567
2026-04-29 21:29:33+00,1625
2026-04-29 21:29:38+00,1269
2026-04-29 21:29:43+00,1533
2026-04-29 21:29:48+00,1512
2026-04-29 21:29:53+00,1671
2026-04-29 21:29:58+00,1780
2026-04-29 21:30:04+00,1241
2026-04-29 21:30:08+00,1378
2026-04-29 21:30:13+00,1366
2026-04-29 21:30:18+00,1279
2026-04-29 21:30:23+00,1411
2026-04-29 21:30:28+00,1613
2026-04-29 21:30:33+00,1603
2026-04-29 21:30:38+00,1247
2026-04-29 21:30:43+00,1663
2026-04-29 21:30:48+00,1653
2026-04-29 21:30:53+00,2064
2026-04-29 21:30:58+00,1847
2026-04-29 21:31:03+00,1550
2026-04-29 21:31:08+00,1132
2026-04-29 21:31:13+00,1369
2026-04-29 21:31:18+00,1265
2026-04-29 21:31:23+00,1508
2026-04-29 21:31:28+00,1585
2026-04-29 21:31:33+00,1623
2026-04-29 21:31:38+00,1349
2026-04-29 21:31:43+00,1682
2026-04-29 21:31:48+00,1412
2026-04-29 21:31:53+00,1768
2026-04-29 21:31:58+00,1861
2026-04-29 21:32:03+00,1435
2026-04-29 21:32:08+00,1173
2026-04-29 21:32:13+00,1333
2026-04-29 21:32:18+00,1323
2026-04-29 21:32:24+00,1408
2026-04-29 21:32:29+00,1601
2026-04-29 21:32:34+00,1565
2026-04-29 21:32:38+00,1256
2026-04-29 21:32:43+00,1643
2026-04-29 21:32:48+00,1410
2026-04-29 21:32:53+00,1590
2026-04-29 21:32:58+00,1874
2026-04-29 21:33:03+00,1439
2026-04-29 21:33:09+00,1384
2026-04-29 21:33:13+00,1238
2026-04-29 21:33:19+00,1326
