timestamp,value
2026-04-29 21:01:05+00,0.0143901
2026-04-29 21:01:15+00,0.0143901
2026-04-29 21:01:25+00,0.0143901
2026-04-29 21:01:35+00,0.0143901
2026-04-29 21:01:45+00,0.0143901
2026-04-29 21:01:55+00,0.0143901
2026-04-29 21:02:05+00,0.0143901
2026-04-29 21:02:15+00,0.0143901
2026-04-29 21:02:25+00,0.0143901
2026-04-29 21:02:35+00,0.0143901
2026-04-29 21:02:45+00,0.0143901
2026-04-29 21:02:55+00,0.0143901
2026-04-29 21:03:05+00,0.0143901
2026-04-29 21:03:15+00,0.0143901
2026-04-29 21:03:25+00,0.0143901
2026-04-29 21:03:35+00,0.0143901
2026-04-29 21:03:45+00,0.0143901
2026-04-29 21:03:55+00,0.0143901
2026-04-29 21:04:05+00,0.0143901
2026-04-29 21:04:15+00,0.0143901
2026-04-29 21:04:25+00,0.0143901
2026-04-29 21:04:35+00,0.0143901
2026-04-29 21:04:45+00,0.0143901
2026-04-29 21:04:55+00,0.0143901
2026-04-29 21:05:05+00,0.0143901
2026-04-29 21:05:15+00,0.0143901
2026-04-29 21:05:25+00,0.0143901
2026-04-29 21:05:35+00,0.015321099999999999
2026-04-29 21:05:45+00,0.0148277
2026-04-29 21:05:55+00,0.0287574
2026-04-29 21:06:05+00,0.018757600000000003
2026-04-29 21:06:15+00,0.0163258
2026-04-29 21:06:25+00,0.021031200000000003
2026-04-29 21:06:35+00,0.0197598
2026-04-29 21:06:45+00,0.0239037
2026-04-29 21:06:55+00,0.0300611
2026-04-29 21:07:05+00,0.026046700000000002
2026-04-29 21:07:15+00,0.022435500000000004
2026-04-29 21:07:25+00,0.030315300000000003
2026-04-29 21:07:35+00,0.0345013
2026-04-29 21:07:45+00,0.0171293
2026-04-29 21:07:55+00,0.016897699999999998
2026-04-29 21:08:05+00,0.0208105
2026-04-29 21:08:15+00,0.0158709
2026-04-29 21:08:25+00,0.016586700000000003
2026-04-29 21:08:35+00,0.0186055
2026-04-29 21:08:45+00,0.014502399999999999
2026-04-29 21:08:55+00,0.017464599999999997
2026-04-29 21:09:05+00,0.0177556
2026-04-29 21:09:15+00,0.0146506
2026-04-29 21:09:25+00,0.013404999999999999
2026-04-29 21:09:35+00,0.015969399999999998
2026-04-29 21:09:45+00,0.030128299999999997
2026-04-29 21:09:55+00,0.0358149
2026-04-29 21:10:05+00,0.0301011
2026-04-29 21:10:15+00,0.0288609
2026-04-29 21:10:25+00,0.030810899999999995
2026-04-29 21:10:35+00,0.0293257
2026-04-29 21:10:45+00,0.025952
2026-04-29 21:10:55+00,0.0274156
2026-04-29 21:11:05+00,0.0250872
2026-04-29 21:11:15+00,0.0244678
2026-04-29 21:11:25+00,0.0246996
2026-04-29 21:11:35+00,0.024172
2026-04-29 21:11:45+00,0.017315399999999998
2026-04-29 21:11:55+00,0.0186956
