timestamp,value
2026-04-29 20:10:05+00,0.2061618
2026-04-29 20:10:15+00,0.2046548
2026-04-29 20:10:25+00,0.2019306
2026-04-29 20:10:35+00,0.2085822
2026-04-29 20:10:45+00,0.16897969999999998
2026-04-29 20:10:55+00,0.22248809999999997
2026-04-29 20:11:05+00,0.19715609999999997
2026-04-29 20:11:15+00,0.1631337
2026-04-29 20:11:25+00,0.16623169999999998
2026-04-29 20:11:35+00,0.17594509999999997
2026-04-29 20:11:45+00,0.15530480000000002
2026-04-29 20:11:55+00,0.15576900000000002
2026-04-29 20:12:05+00,0.4063614
2026-04-29 20:12:15+00,0.1593488
2026-04-29 20:12:25+00,0.15415020000000004
2026-04-29 20:12:35+00,0.9822502
2026-04-29 20:12:45+00,0.4920975
2026-04-29 20:12:55+00,0.4164975
2026-04-29 20:13:05+00,0.4108975
2026-04-29 20:13:15+00,0.3583975
2026-04-29 20:13:25+00,0.3464975
2026-04-29 20:13:35+00,0.3310975
2026-04-29 20:13:45+00,0.4958451
2026-04-29 20:13:55+00,0.3684451
2026-04-29 20:14:05+00,0.3866451
2026-04-29 20:14:15+00,0.4034451
2026-04-29 20:14:25+00,0.3929451
2026-04-29 20:14:35+00,0.4034451
2026-04-29 20:14:45+00,0.4002193
2026-04-29 20:14:55+00,0.4184193
2026-04-29 20:15:05+00,0.4310193
2026-04-29 20:15:15+00,0.42681929999999996
2026-04-29 20:15:25+00,0.4317193
2026-04-29 20:15:35+00,0.44221930000000004
2026-04-29 20:15:45+00,0.33596250000000005
2026-04-29 20:15:55+00,0.34279950000000003
2026-04-29 20:16:05+00,0.33306630000000004
2026-04-29 20:16:15+00,0.33164830000000006
2026-04-29 20:16:25+00,0.3344905
2026-04-29 20:16:35+00,0.33693330000000005
2026-04-29 20:16:45+00,0.16996
2026-04-29 20:16:55+00,0.1632924
2026-04-29 20:17:05+00,0.1628154
2026-04-29 20:17:15+00,0.1557478
2026-04-29 20:17:25+00,0.1522144
2026-04-29 20:17:35+00,0.1724814
2026-04-29 20:17:45+00,0.1003813
2026-04-29 20:17:55+00,0.10546710000000001
2026-04-29 20:18:05+00,0.11023370000000002
2026-04-29 20:18:15+00,0.1002939
2026-04-29 20:18:25+00,0.1006263
2026-04-29 20:18:35+00,0.10339590000000001
2026-04-29 20:18:45+00,0.084675
2026-04-29 20:18:55+00,0.09268900000000001
2026-04-29 20:19:05+00,0.0892176
2026-04-29 20:19:15+00,0.08644520000000001
2026-04-29 20:19:25+00,0.11049160000000001
2026-04-29 20:19:35+00,0.0859892
2026-04-29 20:19:45+00,0.0432949
2026-04-29 20:19:55+00,0.0521123
2026-04-29 20:20:05+00,0.0447157
2026-04-29 20:20:15+00,0.040398500000000004
2026-04-29 20:20:25+00,0.0481033
2026-04-29 20:20:35+00,0.11498789999999999
2026-04-29 20:20:45+00,0.10254
2026-04-29 20:20:55+00,0.0995612
2026-04-29 20:21:05+00,0.11619360000000001
2026-04-29 20:21:15+00,0.10879040000000001
2026-04-29 20:21:25+00,0.1004202
2026-04-29 20:21:35+00,0.0990284
2026-04-29 20:21:45+00,0.0953824
2026-04-29 20:21:55+00,0.1041436
2026-04-29 20:22:05+00,0.0968834
2026-04-29 20:22:15+00,0.129698
2026-04-29 20:22:25+00,0.0958034
2026-04-29 20:22:35+00,0.0952844
2026-04-29 20:22:45+00,0.060069700000000004
2026-04-29 20:22:55+00,0.05448890000000001
2026-04-29 20:23:05+00,0.4385375
2026-04-29 20:23:15+00,0.05097430000000001
2026-04-29 20:23:25+00,0.0580755
2026-04-29 20:23:35+00,0.0573253
2026-04-29 20:23:45+00,0.059345
2026-04-29 20:23:55+00,0.052442600000000006
2026-04-29 20:24:05+00,0.059761
